TripID, TimeStamp, Start DT, Distance, ECC, AvgSpeed, TrackType, Sex, Year, Profession, Frequent User, ZIP, Source
5548d46288c537610fa7a3ce,1430834701,"Tue, 05 May 2015 14:05:01 GMT",9.75,9.746096129938378,21.63,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5548d4f188c537c510a7a3cd,1430834773,"Tue, 05 May 2015 14:06:13 GMT",12.56,7.2808839931453235,26.73,urban bicycle,M,1985,Worker,yes,9430,cy-mobile
5548d59d88c537f313a7a3ce,1430843109,"Tue, 05 May 2015 16:25:09 GMT",3.12,3.122294935472619,15.61,urban bicycle,F,1969,sekretarie,yes,,cy-mobile
5548d65e88c537c914a7a3cc,1430842203,"Tue, 05 May 2015 16:10:03 GMT",7.14,7.142969791390723,14.15,urban bicycle,F,1970,Librarian - bibliotekar,yes,,cy-mobile
5548d6e888c537db17a7a3cc,1430834047,"Tue, 05 May 2015 13:54:07 GMT",9.27,9.266972259770291,11.43,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5548d82788c5379715a7a3d2,1430773103,"Mon, 04 May 2015 20:58:23 GMT",0.04,0.040789882509007995,0.13,urban bicycle,M,1948,Worker,yes,,cy-mobile
5548d86588c5371c1ca7a3cc,1430841905,"Tue, 05 May 2015 16:05:05 GMT",7.71,7.711729949472701,10.54,urban bicycle,F,1959,Arbejder,yes,9000,cy-mobile
5548d88288c537021ea7a3cc,1430836960,"Tue, 05 May 2015 14:42:40 GMT",1.99,1.9882814386349954,17.21,urban bicycle,M,1960,Worker,yes,,cy-mobile
5548d96d88c5378a20a7a3cc,1430834641,"Tue, 05 May 2015 14:04:01 GMT",9,9.0051475655862,10.89,urban bicycle,F,1975,Worker,yes,9400,cy-mobile
5549b07988c53706527b23c6,1430899220,"Wed, 06 May 2015 08:00:20 GMT",0.74,0.7398395828718498,16.14,urban bicycle,,,,yes,,cy-mobile
5548d99b88c537b621a7a3cc,1430840801,"Tue, 05 May 2015 15:46:41 GMT",5.22,5.213399089712179,4.7,urban bicycle,,,,yes,,cy-mobile
5549a3f088c537362a7b23c8,1430831704,"Tue, 05 May 2015 13:15:04 GMT",5.06,5.063034982794084,7.47,urban bicycle,F,1954,xx,yes,,cy-mobile
5548da3688c5376324a7a3cd,1430754900,"Mon, 04 May 2015 15:55:00 GMT",13.18,9.411674217180876,17.58,urban bicycle,M,1982,Worker,yes,9000,cy-web-manual
5549a4c588c537632a7b23c8,1430895626,"Wed, 06 May 2015 07:00:26 GMT",6.26,6.260755756907466,18.25,urban bicycle,M,1976,auto,yes,,cy-mobile
5548dbe988c5370c29a7a3cc,1430836775,"Tue, 05 May 2015 14:39:35 GMT",1.23,1.2297426807945198,11.96,urban bicycle,F,1961,,yes,,cy-mobile
5548dceb88c5377328a7a3cc,1430844816,"Tue, 05 May 2015 16:53:36 GMT",3.36,3.355120059102055,13.65,urban bicycle,,,,yes,,cy-mobile
5548dd4988c537fe2da7a3cc,1430845460,"Tue, 05 May 2015 17:04:20 GMT",1.53,1.5261358940064749,16.4,urban bicycle,,,,yes,,cy-mobile
5549a86888c5376d387b23c6,1430896853,"Wed, 06 May 2015 07:20:53 GMT",4.14,4.14121846584378,15.78,urban bicycle,F,1989,,yes,,cy-mobile
5548e02f88c5372631a7a3cf,1430846307,"Tue, 05 May 2015 17:18:27 GMT",0.77,0.768179187308965,12.03,urban bicycle,,,,yes,,cy-mobile
5548df5488c537cc33a7a3cd,1430845624,"Tue, 05 May 2015 17:07:04 GMT",2.46,2.464013161107914,12.76,urban bicycle,F,1977,Arbejder,yes,9000,cy-mobile
5548dffa88c537ac38a7a3cd,1430844861,"Tue, 05 May 2015 16:54:21 GMT",6.4,6.404156326810656,14.19,urban bicycle,F,1965,Pædagog,yes,,cy-mobile
5548e2cd88c5376b41a7a3cd,1430839432,"Tue, 05 May 2015 15:23:52 GMT",2.71,2.7058368272255873,16.68,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5549a6fb88c53729347b23c6,1430887567,"Wed, 06 May 2015 04:46:07 GMT",11.05,11.047644943674525,14.92,urban bicycle,M,1962,Worker,yes,9400,cy-mobile
5548e48f88c5372e46a7a3cc,1430839376,"Tue, 05 May 2015 15:22:56 GMT",4.18,4.182193837396449,13.78,urban bicycle,M,1979,Arbejder,yes,9000,cy-mobile
554998ec88c53742107b23c6,1430892079,"Wed, 06 May 2015 06:01:19 GMT",7.88,5.935378116028668,17.05,urban bicycle,,,,yes,,cy-mobile
5548e8f888c537e355a7a3cc,1430847317,"Tue, 05 May 2015 17:35:17 GMT",4.2,4.202262082039815,10.77,urban bicycle,,,Head of office,yes,,cy-mobile
5548ea3f88c537f459a7a3cc,1430840880,"Tue, 05 May 2015 15:48:00 GMT",1.85,0,9.1,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
5549971988c537680b7b23c8,1430892011,"Wed, 06 May 2015 06:00:11 GMT",6.34,6.343579847784781,16.93,urban bicycle,,,,yes,,cy-mobile
55490bc888c5372c47a7a3ce,1430857279,"Tue, 05 May 2015 20:21:19 GMT",2.44,2.444087938040663,21.78,urban bicycle,M,1989,,yes,,cy-mobile
5548ebb588c537935da7a3cc,1430824494,"Tue, 05 May 2015 11:14:54 GMT",8.83,6.637629275843,21.14,urban bicycle,M,1974,Worker,yes,9270,cy-web-gpx
5548f75d88c537ea04a7a3cc,1430814381,"Tue, 05 May 2015 08:26:21 GMT",12.43,12.42706996817995,1.45,urban bicycle,M,1962,IT,yes,,cy-mobile
5549099b88c5375640a7a3cc,1430857108,"Tue, 05 May 2015 20:18:28 GMT",0,0,0,urban bicycle,,,,yes,,cy-mobile
5549029b88c5370d2aa7a3cd,1430854119,"Tue, 05 May 2015 19:28:39 GMT",5.99,5.991614317328891,17.54,urban bicycle,M,1973,,yes,,cy-mobile
5549048a88c5377d30a7a3cd,1430830800,"Tue, 05 May 2015 13:00:00 GMT",10.18,7.703925189182229,20.36,urban bicycle,F,1979,Worker,no,9200,cy-web-manual
5552048988c537e86b7661ab,1431436720,"Tue, 12 May 2015 13:18:40 GMT",6.48,6.480876719769972,13.54,urban bicycle,F,1968,Worker,yes,9200,cy-mobile
5549090288c5373c3ba7a3cc,1430856158,"Tue, 05 May 2015 20:02:38 GMT",5.04,5.037916112753723,21.85,urban bicycle,M,1989,Studerende,yes,9400,cy-mobile
5549be0988c53757037b23c8,1430894340,"Wed, 06 May 2015 06:39:00 GMT",1.93,1.9313530989466416,12.88,urban bicycle,,,,yes,,cy-web-manual
554914fb88c5371464a7a3cc,1430858649,"Tue, 05 May 2015 20:44:09 GMT",3.5,3.5039795603640225,9.56,urban bicycle,,,,yes,,cy-mobile
5549247688c537a014a7a3cc,1430750854,"Mon, 04 May 2015 14:47:34 GMT",0,0,0,urban bicycle,,,,yes,,cy-mobile
55491c1688c5376a79a7a3cc,1430803174,"Tue, 05 May 2015 05:19:34 GMT",13.44,0,14.83,urban bicycle,M,1971,Worker,yes,22547,cy-web-gpx
55491c2488c537e479a7a3cc,1430830274,"Tue, 05 May 2015 12:51:14 GMT",11.81,0,8.78,urban bicycle,M,1971,Worker,yes,22547,cy-web-gpx
55491e6888c5377002a7a3cc,1430861875,"Tue, 05 May 2015 21:37:55 GMT",2.48,2.4826488619546123,15.02,urban bicycle,M,1973,,yes,,cy-mobile
5549ac5588c537eb437b23c6,1430890988,"Wed, 06 May 2015 05:43:08 GMT",2.56,2.560657406800411,14.96,urban bicycle,,,,yes,,cy-mobile
5549a8f188c5373b387b23c6,1430838226,"Tue, 05 May 2015 15:03:46 GMT",2.37,2.3645816976366887,10.51,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
5549a90288c537c0397b23c6,1430889891,"Wed, 06 May 2015 05:24:51 GMT",3.59,3.5915286093916756,15,urban bicycle,M,1983,,no,,cy-mobile
554928e188c5375921a7a3cc,1430863672,"Tue, 05 May 2015 22:07:52 GMT",5.41,5.405351252652836,13.19,urban bicycle,F,1993,,yes,,cy-mobile
55492da488c537d32aa7a3ce,1430856389,"Tue, 05 May 2015 20:06:29 GMT",9.89,5.814721689747577,12.84,urban bicycle,M,1957,,yes,,cy-mobile
5549a6c988c5379e307b23c8,1430893529,"Wed, 06 May 2015 06:25:29 GMT",22.37,16.1905162183247,20.99,urban bicycle,,,,yes,,cy-mobile
5549a73a88c5375a347b23c6,1430889939,"Wed, 06 May 2015 05:25:39 GMT",1.22,1.225040247841338,12.35,urban bicycle,F,1992,student,yes,,cy-mobile
5551143488c537f4797661aa,1431323040,"Mon, 11 May 2015 05:44:00 GMT",0,0,0,urban bicycle,F,1964,Lavoratore,yes,35135,cy-web-manual
5549971788c537680b7b23c6,1430838757,"Tue, 05 May 2015 15:12:37 GMT",0.19,0.18614762177974162,5.36,urban bicycle,F,1979,Worker,no,9200,cy-mobile
554a379188c537b87d7b23c6,1430927051,"Wed, 06 May 2015 15:44:11 GMT",2.14,0,39.43,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
5549ab8d88c53768407b23c8,1430897942,"Wed, 06 May 2015 07:39:02 GMT",2.06,2.060182038614904,11.23,urban bicycle,F,1986,Worker,yes,9400,cy-mobile
5549abb188c53770417b23c6,1430889157,"Wed, 06 May 2015 05:12:37 GMT",7.59,7.590262235864873,11.74,urban bicycle,F,1984,Arbejder,yes,9000,cy-mobile
5549abd988c5373e417b23cb,1430897899,"Wed, 06 May 2015 07:38:19 GMT",3.18,3.1812449065912873,14.78,urban bicycle,F,1993,,yes,,cy-mobile
5549ac0888c53768417b23c6,1430890297,"Wed, 06 May 2015 05:31:37 GMT",7.01,7.004816770801884,20.5,urban bicycle,M,1962,IT,yes,,cy-mobile
5549ac3088c537e6437b23c6,1430889469,"Wed, 06 May 2015 05:17:49 GMT",5.3,5.2992069948316525,9.1,urban bicycle,F,1954,xx,yes,,cy-mobile
5549ac3a88c537d4407b23c7,1430896957,"Wed, 06 May 2015 07:22:37 GMT",10.51,7.986154677053396,20.84,urban bicycle,F,1979,Worker,no,9200,cy-mobile
5549ac8c88c537f9437b23ca,1430888666,"Wed, 06 May 2015 05:04:26 GMT",5.75,5.760064299512127,6.92,urban bicycle,F,170479,lønspecialist,yes,,cy-mobile
5549acbb88c53790437b23c6,1430897361,"Wed, 06 May 2015 07:29:21 GMT",5.85,5.854146523599088,13.69,urban bicycle,F,1969,sekretarie,yes,,cy-mobile
5549acd488c53733467b23c6,1430897823,"Wed, 06 May 2015 07:37:03 GMT",3.91,3.911935530172909,12.74,urban bicycle,M,1973,,yes,,cy-mobile
5549ad6c88c537ed457b23c8,1430897677,"Wed, 06 May 2015 07:34:37 GMT",5.81,5.813128817552819,14.9,urban bicycle,M,1982,,yes,9000,cy-mobile
5549ad7c88c537d1477b23c8,1430891080,"Wed, 06 May 2015 05:44:40 GMT",4.16,4.155213147323409,18.29,urban bicycle,M,1960,Worker,yes,,cy-mobile
5549ad8688c537ae477b23ca,1430896333,"Wed, 06 May 2015 07:12:13 GMT",10.14,8.382142913353611,16.15,urban bicycle,F,,,no,,cy-mobile
5549ad9f88c537bf487b23c6,1430891323,"Wed, 06 May 2015 05:48:43 GMT",2.3,2.2954817871719655,13.5,urban bicycle,M,1968,Arbejder,yes,9000,cy-mobile
5549adaa88c53747487b23c6,1430898511,"Wed, 06 May 2015 07:48:31 GMT",6.69,6.693774588464679,47.25,urban bicycle,M,1988,,yes,,cy-mobile
5549ade988c537ad4b7b23c6,1430891309,"Wed, 06 May 2015 05:48:29 GMT",2.66,2.6561553143251095,14.17,urban bicycle,F,83,,yes,,cy-mobile
5549adf688c537b1477b23c8,1430898126,"Wed, 06 May 2015 07:42:06 GMT",5.97,5.96686866802012,19.62,urban bicycle,M,1984,Arbejder,yes,9210,cy-mobile
5549ae4e88c537ed4b7b23c8,1430898151,"Wed, 06 May 2015 07:42:31 GMT",4.36,4.363125602312392,13.66,urban bicycle,,,,yes,,cy-mobile
5549ae8e88c537fd4c7b23c6,1430891502,"Wed, 06 May 2015 05:51:42 GMT",2.03,2.0299937408017645,12.49,urban bicycle,F,1971,Sygeplejerske,yes,9000,cy-mobile
5549aea988c537134d7b23c8,1430897583,"Wed, 06 May 2015 07:33:03 GMT",4.37,4.373420305760509,8.68,urban bicycle,F,1974,Worker,yes,,cy-mobile
5549aec388c537864b7b23cb,1430897739,"Wed, 06 May 2015 07:35:39 GMT",9.73,8.102251019084283,20.87,urban bicycle,M,1980,Worker,yes,9260,cy-mobile
5549aed288c537d94d7b23c6,1430898667,"Wed, 06 May 2015 07:51:07 GMT",3.83,3.833546438947757,17.92,urban bicycle,M,1971,,yes,,cy-mobile
5549af1288c5376e4e7b23c6,1430888751,"Wed, 06 May 2015 05:05:51 GMT",14.63,9.708042995257957,14.82,urban bicycle,F,1959,,yes,,cy-mobile
5549af1288c537ee4b7b23ca,1430890705,"Wed, 06 May 2015 05:38:25 GMT",5.93,1.8914100480573957,13.05,urban bicycle,M,1977,Arbejder,no,9310,cy-mobile
5549af4288c5371c507b23c6,1430898513,"Wed, 06 May 2015 07:48:33 GMT",4.4,4.403005701461787,15.31,urban bicycle,F,1959,Arbejder,yes,9210,cy-mobile
5549af5888c53738507b23c9,1430890514,"Wed, 06 May 2015 05:35:14 GMT",12.16,6.750259449822247,23.53,urban bicycle,M,1985,Worker,yes,9430,cy-mobile
5549afce88c537da4c7b23c9,1430897706,"Wed, 06 May 2015 07:35:06 GMT",5.03,5.036219883066726,13.5,urban bicycle,F,1980,,yes,,cy-mobile
5549aff488c537cb507b23c6,1430890602,"Wed, 06 May 2015 05:36:42 GMT",7.68,7.677467732850639,14.34,urban bicycle,,,,yes,,cy-mobile
5549b11888c53766547b23ca,1430899382,"Wed, 06 May 2015 08:03:02 GMT",3.3,3.2981182652870746,18.55,urban bicycle,F,1973,Occupational therapist,yes,,cy-mobile
5549b18888c537c1557b23c6,1430891934,"Wed, 06 May 2015 05:58:54 GMT",4.66,4.664811548640236,16.79,urban bicycle,M,1991,Arbejder,yes,9000,cy-mobile
5549b19188c537c1537b23ca,1430898931,"Wed, 06 May 2015 07:55:31 GMT",6.31,3.850270131349986,18.78,urban bicycle,,,,yes,,cy-mobile
5549b1c188c5379a587b23c6,1430898829,"Wed, 06 May 2015 07:53:49 GMT",4.93,4.929660966147227,13.15,urban bicycle,F,1961,Worker,yes,9000,cy-mobile
5549b21388c53745597b23c6,1430891180,"Wed, 06 May 2015 05:46:20 GMT",8.56,8.5623133622137,16.21,urban bicycle,,1974,,yes,,cy-mobile
5549b24c88c537a7597b23c6,1430898772,"Wed, 06 May 2015 07:52:52 GMT",5.59,5.4184173391766475,12.94,urban bicycle,F,1980,,yes,,cy-mobile
5549b28f88c53722597b23c6,1430898780,"Wed, 06 May 2015 07:53:00 GMT",8.77,7.673609518461559,19.95,urban bicycle,M,1983,Consulting,yes,,cy-mobile
5549b35b88c537d55b7b23c6,1430897960,"Wed, 06 May 2015 07:39:20 GMT",10.31,10.310019905366401,14.09,urban bicycle,F,1965,Pædagog,yes,,cy-mobile
5549b39e88c537695c7b23c8,1430851782,"Tue, 05 May 2015 18:49:42 GMT",3.28,3.277379027818712,14.57,urban bicycle,F,1986,Student,yes,,cy-mobile
5549b3af88c537035d7b23c6,1430890652,"Wed, 06 May 2015 05:37:32 GMT",14.59,12.907743224802209,18.54,urban bicycle,F,1969,Worker,yes,9000,cy-mobile
554a398488c537c9037b23c8,1430934877,"Wed, 06 May 2015 17:54:37 GMT",0,0,0,urban bicycle,,,Student,yes,,cy-mobile
5549b3da88c537f5597b23c6,1430891312,"Wed, 06 May 2015 05:48:32 GMT",14,13.071370967221055,22.72,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5549b43a88c537605f7b23c6,1430892306,"Wed, 06 May 2015 06:05:06 GMT",3.32,3.31773946220623,9.06,urban bicycle,F,1984,Arbejder,yes,9400,cy-mobile
5549b44e88c5377e607b23c6,1430900218,"Wed, 06 May 2015 08:16:58 GMT",3.52,3.5231171353523547,20.29,urban bicycle,F,1971,,yes,,cy-mobile
5549b45b88c5376a5f7b23c6,1430899563,"Wed, 06 May 2015 08:06:03 GMT",3.46,3.4592900792441648,9.69,urban bicycle,F,1984,Worker,yes,9400,cy-mobile
5549b4f588c537c8617b23c6,1430891460,"Wed, 06 May 2015 05:51:00 GMT",13.11,8.788464355240546,20.04,urban bicycle,M,1962,IT arkitekt,yes,,cy-mobile
5549b6d288c537d3697b23c6,1430889136,"Wed, 06 May 2015 05:12:16 GMT",3.97,3.851883343858568,2.77,urban bicycle,M,1960,,yes,,cy-mobile
5549b6e188c53725697b23c6,1430900674,"Wed, 06 May 2015 08:24:34 GMT",3.6,3.6048306398468477,15.73,urban bicycle,F,1986,Student,yes,,cy-mobile
5549b72b88c537a7687b23c6,1430893562,"Wed, 06 May 2015 06:26:02 GMT",5.2,5.197543146919549,22.87,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5549b7a088c5370b6a7b23c7,1430901024,"Wed, 06 May 2015 08:30:24 GMT",3.93,3.931332160474015,21.28,urban bicycle,M,1963,Journalist,yes,9210,cy-mobile
5549b7f488c537506d7b23c6,1430900696,"Wed, 06 May 2015 08:24:56 GMT",5.66,5.662585790806334,18.93,urban bicycle,null,null,null,yes,null,cy-mobile
5549b7fe88c537946d7b23c6,1430891086,"Wed, 06 May 2015 05:44:46 GMT",13.49,9.387656241896732,13.86,urban bicycle,M,1980,Engineer,no,9270,cy-mobile
5549b87d88c537cc6d7b23ca,1430893494,"Wed, 06 May 2015 06:24:54 GMT",5.57,3.1456079064637827,16.45,urban bicycle,F,1977,Worker,yes,9270,cy-mobile
5549ba0588c53735757b23c6,1430894348,"Wed, 06 May 2015 06:39:08 GMT",2.25,2.2515330543575027,10.25,urban bicycle,F,1972,Arbejder,yes,9000,cy-mobile
5549ba8588c53786757b23c7,1430891453,"Wed, 06 May 2015 05:50:53 GMT",9.67,9.685456197198821,9.2,urban bicycle,F,1967,,yes,,cy-mobile
5549bb8088c537fe797b23c6,1430898060,"Wed, 06 May 2015 07:41:00 GMT",25.64,10.474713770792324,25.95,urban bicycle,,,,yes,,cy-mobile
5549bbb488c53756777b23c8,1430805116,"Tue, 05 May 2015 05:51:56 GMT",3.06,3.0617198742178364,1.88,urban bicycle,,,,yes,9200,cy-mobile
5549bbb588c537ec797b23c6,1430894855,"Wed, 06 May 2015 06:47:35 GMT",2.06,2.062049349398825,15.63,urban bicycle,,,,yes,9200,cy-mobile
5549bc0988c537ba797b23c7,1430900699,"Wed, 06 May 2015 08:24:59 GMT",12.02,7.625652319077552,20.42,urban bicycle,F,1954,Teacher,yes,9310,cy-mobile
5549bc3588c5376d7a7b23c7,1430891272,"Wed, 06 May 2015 05:47:52 GMT",33.34,8.227767108384812,27.05,urban bicycle,M,1970,,yes,,cy-mobile
554a151788c537a60f7b23c6,1430840700,"Tue, 05 May 2015 15:45:00 GMT",3.3,3.3003443917281228,9.9,urban bicycle,,,,yes,,cy-web-manual
5549bdc688c537f4017b23c7,1430894396,"Wed, 06 May 2015 06:39:56 GMT",9.84,9.836390367951832,21.17,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5549bfb688c5373d0a7b23c6,1430902645,"Wed, 06 May 2015 08:57:25 GMT",4.27,4.265544874921108,13.96,urban bicycle,,,,yes,,cy-mobile
5549c00a88c537300b7b23c6,1430896102,"Wed, 06 May 2015 07:08:22 GMT",3.3,3.3027570458382485,21.74,urban bicycle,M,1964,Worker,yes,9400,cy-mobile
5549c0b488c537090c7b23c6,1430894986,"Wed, 06 May 2015 06:49:46 GMT",7.8,7.797382344424831,15.31,urban bicycle,F,1981,phd fellow,yes,,cy-mobile
5549c6a188c53765207b23c6,1430804640,"Tue, 05 May 2015 05:44:00 GMT",2.66,2.661671265801787,10.65,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549c4b188c537361b7b23c6,1430559300,"Sat, 02 May 2015 09:35:00 GMT",5.28,5.279984784938907,15.84,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549c51288c5373a1b7b23c6,1430638620,"Sun, 03 May 2015 07:37:00 GMT",5.24,5.243527871492955,15.73,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549c58988c537d61b7b23c8,1430718900,"Mon, 04 May 2015 05:55:00 GMT",2.66,2.655535805819953,10.62,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549c62d88c5375a207b23c6,1430905163,"Wed, 06 May 2015 09:39:23 GMT",0.9,0.8986177083074623,13.2,urban bicycle,,,,yes,,cy-mobile
5549c65488c537121c7b23c8,1430734500,"Mon, 04 May 2015 10:15:00 GMT",3.09,3.0911103602391674,9.27,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549c75188c53706247b23c6,1430850600,"Tue, 05 May 2015 18:30:00 GMT",1.28,1.2801925104735108,9.6,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549c7a188c53709247b23c6,1430891280,"Wed, 06 May 2015 05:48:00 GMT",2.57,2.566345416573156,10.27,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
5549cc2a88c53757327b23c6,1430899003,"Wed, 06 May 2015 07:56:43 GMT",4.23,4.233129281949817,19.22,urban bicycle,M,1970,,yes,,cy-mobile
5549ccbb88c5378f357b23c6,1430899308,"Wed, 06 May 2015 08:01:48 GMT",2.64,2.6423137523239104,16.12,urban bicycle,M,1989,Student,yes,,cy-mobile
5549d1ec88c5377c467b23c6,1430907501,"Wed, 06 May 2015 10:18:21 GMT",3.69,3.686807870103642,14.43,urban bicycle,F,1980,,yes,,cy-mobile
5549d8f088c537595b7b23c6,1430909331,"Wed, 06 May 2015 10:48:51 GMT",2.47,2.474017234355699,10.01,urban bicycle,,,,yes,,cy-mobile
554a647e88c537520a7b23c6,1430944337,"Wed, 06 May 2015 20:32:17 GMT",0.77,0.77299034881201,1.78,urban bicycle,F,1944,Retired,yes,9000,cy-mobile
5549df2888c537576d7b23c6,1430910765,"Wed, 06 May 2015 11:12:45 GMT",2.79,2.7876556882934382,9.6,urban bicycle,,,,yes,,cy-mobile
5549dfbf88c5376f6f7b23c6,1430718120,"Mon, 04 May 2015 05:42:00 GMT",12.39,6.971356080730059,23.23,urban bicycle,M,1985,Worker,yes,9430,cy-web-manual
5549e08b88c53741727b23c7,1430909061,"Wed, 06 May 2015 10:44:21 GMT",4.5,4.49635168818346,5.21,urban bicycle,F,1971,,yes,,cy-mobile
5549e0a688c53744727b23c8,1430907994,"Wed, 06 May 2015 10:26:34 GMT",6.17,6.175177686402695,5.29,urban bicycle,,,,yes,,cy-mobile
5549e76e88c53711087b23c7,1430903145,"Wed, 06 May 2015 09:05:45 GMT",5.77,5.7681666493577595,1.93,urban bicycle,,,,yes,,cy-mobile
5549ec2088c537c3137b23c6,1430914170,"Wed, 06 May 2015 12:09:30 GMT",4.09,4.087230246010998,15.33,urban bicycle,F,1980,,yes,,cy-mobile
5549edef88c53755197b23ca,1430914512,"Wed, 06 May 2015 12:15:12 GMT",4.61,4.612620928871989,15.3,urban bicycle,F,1959,Arbejder,yes,9000,cy-mobile
5549efa988c537021e7b23c6,1430907899,"Wed, 06 May 2015 10:24:59 GMT",4.34,4.340126146241741,16.59,urban bicycle,,,,yes,,cy-mobile
5549f01988c53716207b23c7,1430908560,"Wed, 06 May 2015 10:36:00 GMT",1,0.998362132179711,9.14,urban bicycle,F,1978,socialrådgiver,yes,,cy-mobile
5549f0d888c53733227b23c6,1430906549,"Wed, 06 May 2015 10:02:29 GMT",5.05,5.047556518154891,7.01,urban bicycle,F,170479,lønspecialist,yes,,cy-mobile
5549f10288c5373c227b23c6,1430451956,"Fri, 01 May 2015 03:45:56 GMT",53.24,0,27.76,other,M,1983,Worker,yes,9200,cy-web-gpx
5549f13a88c53794247b23c6,1430915454,"Wed, 06 May 2015 12:30:54 GMT",2.52,2.5169679103067137,9.29,urban bicycle,,,,yes,,cy-mobile
5549f29f88c5373b287b23c6,1430916106,"Wed, 06 May 2015 12:41:46 GMT",3.08,3.0811555239853594,16.19,urban bicycle,M,1989,Student,yes,9000,cy-mobile
5549f47288c5376c2e7b23c6,1430895088,"Wed, 06 May 2015 06:51:28 GMT",27.98,20.88551377087917,6.73,urban bicycle,M,1943,pensionist,yes,,cy-mobile
5549f82488c537e8387b23c6,1430909693,"Wed, 06 May 2015 10:54:53 GMT",3.67,3.667057429826679,10.02,urban bicycle,F,1978,socialrådgiver,yes,,cy-mobile
5549fe5f88c5373b4a7b23c7,1430912529,"Wed, 06 May 2015 11:42:09 GMT",0,0,0,urban bicycle,M,1966,Worker,yes,17100,cy-mobile
5549fe6088c5374d4a7b23c6,1430910012,"Wed, 06 May 2015 11:00:12 GMT",7.9,0,31.59,other,M,1966,Worker,yes,17100,cy-mobile
554a004688c5373c507b23c7,1430919940,"Wed, 06 May 2015 13:45:40 GMT",1.69,1.6934217328792933,17.42,urban bicycle,F,1993,,yes,,cy-mobile
554a010688c53794507b23c8,1430919554,"Wed, 06 May 2015 13:39:14 GMT",3.54,3.535253073868773,13.7,urban bicycle,F,1970,Sekretær,yes,,cy-mobile
554a02fd88c53720577b23c6,1430919352,"Wed, 06 May 2015 13:35:52 GMT",6.01,6.009972032812997,13.23,urban bicycle,,1964,Teknisk assistent,yes,,cy-mobile
554a06d288c537ae627b23c6,1430881273,"Wed, 06 May 2015 03:01:13 GMT",4.69,2.4693349684083397,25.1,urban bicycle,M,1974,Worker,yes,9270,cy-web-gpx
554a07f488c53729677b23c6,1430914445,"Wed, 06 May 2015 12:14:05 GMT",2.44,2.4370378190020294,14.27,urban bicycle,F,1955,Arbejder,yes,,cy-mobile
554a088488c537b3657b23c7,1430917523,"Wed, 06 May 2015 13:05:23 GMT",2.44,2.437360107640991,1.8,urban bicycle,,,,yes,,cy-mobile
554a08d588c5379b697b23c6,1430835810,"Tue, 05 May 2015 14:23:30 GMT",27.28,6.778354233382145,12.3,urban bicycle,M,1982,Worker,yes,9000,cy-web-gpx
554a090988c537ea697b23c6,1430801690,"Tue, 05 May 2015 04:54:50 GMT",7.18,7.181350627664664,20.39,urban bicycle,M,1982,Worker,yes,9000,cy-web-gpx
554a095488c5379b697b23c8,1430898069,"Wed, 06 May 2015 07:41:09 GMT",7.18,7.183144956038475,9.5,urban bicycle,,,,yes,,cy-mobile
554a0a6188c537ef6d7b23c6,1430920275,"Wed, 06 May 2015 13:51:15 GMT",12.66,8.74027408532175,17.49,urban bicycle,F,1971,,yes,,cy-mobile
554a0b7488c53726717b23c6,1430921154,"Wed, 06 May 2015 14:05:54 GMT",9.59,7.8781700187799055,17.44,urban bicycle,F,,,no,,cy-mobile
554a0c3688c53770737b23c8,1430892000,"Wed, 06 May 2015 06:00:00 GMT",4.66,4.661142352139195,19.98,urban bicycle,M,1977,Arbejder,yes,9210,cy-web-manual
554a0c3c88c53759747b23c6,1430922874,"Wed, 06 May 2015 14:34:34 GMT",1.06,1.0585932020050735,7.94,urban bicycle,F,1955,Teacher,yes,,cy-mobile
554a0ca488c537be747b23c6,1430745960,"Mon, 04 May 2015 13:26:00 GMT",8.87,4.304743336932852,17.75,urban bicycle,F,1981,Worker,yes,,cy-web-manual
554a0cb388c53761747b23c7,1430921071,"Wed, 06 May 2015 14:04:31 GMT",20.35,0,30.59,other,M,1963,Worker,yes,9310,cy-mobile
554a0da288c5370b787b23c6,1430912760,"Wed, 06 May 2015 11:46:00 GMT",5.32,5.319839983203053,21.28,urban bicycle,F,1990,Student,yes,9000,cy-web-manual
554a0df388c53794787b23c6,1430914484,"Wed, 06 May 2015 12:14:44 GMT",5.35,5.342917051898658,9.12,urban bicycle,M,1972,Worker,yes,9220,cy-mobile
